Barcode#,ID,Date,Site,Period,Transect,Genus,Subgenus,Species,sex,HW,det:,Lat,Long,Day,Month,Year,County,State,Country,Host,Catch
WSUC00051779,792,7/25/2022,Chip1_c,3,1,Apis,,mellifera,F,3.70,CALankford2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051649,793,7/25/2022,Chip1_c,3,1,Apis,,mellifera,F,3.71,CALankford2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051699,794,7/25/2022,Chip1_c,3,1,Andrena,,prunorum,M,3.10,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052623,795,7/25/2022,Chip1_c,3,1,Andrena,,scurra,F,2.71,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052144,796,7/25/2022,Chip1_c,3,1,Halictus,,ligatus,F,2.46,CALankford2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052137,797,7/25/2022,Chip1_c,3,1,Lasioglossum,,punctatoventre,F,1.45,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052322,798,7/25/2022,Chip1_c,3,1,Lasioglossum,,prasinogaster,F,1.40,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052391,799,7/25/2022,Chip1_c,3,1,Lasioglossum,(Dialictus),,M,1.14,CALankford2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052293,800,7/25/2022,Chip1_c,3,1,Lasioglossum,,punctatoventre,F,1.61,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052174,801,7/25/2022,Chip1_c,3,1,Lasioglossum,,hyalinum,F,1.30,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052267,802,7/25/2022,Chip1_c,3,1,Lasioglossum,,punctatoventre,F,1.37,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052280,803,7/25/2022,Chip1_c,3,1,Lasioglossum,,punctatoventre,F,1.46,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052046,804,7/25/2022,Chip1_c,3,1,Lasioglossum,,punctatoventre,F,1.50,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052677,805,7/25/2022,Chip1_c,3,1,Lasioglossum,(Dialictus),,M,1.07,CALankford2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052404,806,7/25/2022,Chip1_c,3,1,Lasioglossum,(Dialictus),,M,1.05,CALankford2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052091,807,7/25/2022,Chip1_c,3,1,Sphecodes,,B,M,1.47,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052162,808,7/25/2022,Chip1_c,3,1,Lasioglossum,,sandhousiellum,F,1.29,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052052,809,7/25/2022,Chip1_c,3,1,Sphecodes,,C,F,1.25,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052367,810,7/25/2022,Chip1_c,3,1,Lasioglossum,,pulveris,F,1.46,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052638,811,7/25/2022,Chip1_c,3,1,Lasioglossum,(Dialictus),,M,NA,CALankford2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052272,812,7/27/2022,OD_c,3,1,Sphecodes,,B,F,2.18,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052224,813,7/27/2022,OD_c,3,1,Lasioglossum,,pulveris,F,1.45,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052390,814,7/27/2022,OD_c,3,1,Andrena,,knuthiana,F,2.56,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052253,815,7/27/2022,OD_c,3,1,Lasioglossum,,incompletum,F,1.24,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
Damaged,816,7/27/2022,OD_c,3,1,,,,,NA,,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
Damaged,817,7/27/2022,OD_c,3,1,,,,,NA,,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
Damaged,818,7/27/2022,OD_c,3,1,,,,,NA,,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
Damaged,819,7/27/2022,OD_c,3,1,,,,,NA,,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051805,820,7/27/2022,OD_c,3,2,Apis,,mellifera,F,3.76,CALankford2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052455,821,7/27/2022,OD_c,3,3,Andrena,,knuthiana,F,2.52,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052066,822,7/27/2022,OD_c,3,3,Halictus,,rubicunolus,M,2.42,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052310,823,7/27/2022,OD_c,3,3,Lasioglossum,,punctatoventre,F,1.56,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052159,824,7/27/2022,OD_c,3,3,Lasioglossum,,pulveris,F,1.47,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052328,825,7/27/2022,OD_c,3,3,Lasioglossum,,pulveris,F,1.57,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052323,826,7/27/2022,OD_c,3,3,Lasioglossum,,punctatoventre,F,1.43,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052231,827,7/27/2022,OD_c,3,3,Lasioglossum,,prasinogaster,F,1.34,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052354,828,7/27/2022,OD_c,3,3,Lasioglossum,,pulveris,F,1.52,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052019,829,7/27/2022,OD_c,3,3,Wasp,,,,1.40,,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052218,830,7/27/2022,OD_c,3,3,Lasioglossum,,prasinogaster,F,NA,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052270,831,7/27/2022,OD_c,3,3,Lasioglossum,,prasinogaster,F,NA,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052205,832,7/27/2022,OD_c,3,3,Lasioglossum,,prasinogaster,F,1.41,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051792,833,7/27/2022,OD_c,3,4,Apis,,mellifera,F,3.68,CALankford2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051771,834,7/27/2022,OD_c,3,4,Andrena,,prunorum,F,3.77,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051766,835,7/27/2022,OD_c,3,4,Apis,,mellifera,F,3.76,CALankford2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051784,836,7/27/2022,OD_c,3,4,Andrena,,prunorum,F,3.75,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052341,837,7/27/2022,OD_c,3,4,Lasioglossum,,pulveris,F,1.53,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052289,838,7/27/2022,OD_c,3,4,Lasioglossum,,pulveris,F,1.56,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052336,839,7/27/2022,OD_c,3,4,Lasioglossum,,punctatoventre,F,1.48,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052198,840,7/27/2022,OD_c,3,4,Lasioglossum,,pulveris,F,1.43,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052153,841,7/27/2022,OD_c,3,4,Lasioglossum,,prasinogaster,F,1.41,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052364,842,7/27/2022,OD_c,3,4,Hylaeus,,leptocephalus,F,NA,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052349,843,7/27/2022,OD_c,3,4,Lasioglossum,,punctatoventre,F,NA,KWWright2025,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
Damaged,844,7/27/2022,OD_c,3,4,,,,,NA,,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052324,845,7/27/2022,OD_c,3,4,Wasp,,,,1.18,,46.76809,-117.04099,27,July,2022,Whitman,WA,USA,Canola,Net
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
