ID,date,period,site,land_type,latitude,longitude,transect,morphogroup,family,genus,head_width,intertegular_space,Notes,Notes
3Aso32,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,3,Solitary,Halictidae,Lasioglossum,1.51,1.08,,
3Chp13,0022-07-25,3,Chipman1,semi,46.721549,-117.153,1,Solitary,Halictidae,Lasioglossum,1.22,0.79,,
3Ck23,0022-07-26,3,Clark1,semi,46.82942655,-117.1411106,2,Solitary,Halictidae,Lasioglossum,1.56,1.16,,
3Ck42,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Lasioglossum,1.47,1.16,,
3Hut12,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Lasioglossum,1.43,1.27,,
3Hut22,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,2,Solitary,Halictidae,Lasioglossum,1.61,1.24,,
3Hut32,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.04,0.65,,
3Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.18,0.84,,
3Hut43,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.4,1.12,,
3Kam23,0022-07-19,3,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Halictidae,Lasioglossum,1.17,0.85,,
3Plaz13,0022-08-02,3,Plaza,natural,47.397565,-117.57463,1,Solitary,Halictidae,Lasioglossum,1.23,0.73,,
3Plaz21,0022-06-09,1,Plaza,natural,47.397565,-117.57463,2,Solitary,Halictidae,Lasioglossum,1.5,1.23,,
3Plaz33,0022-08-02,3,Plaza,natural,47.397565,-117.57463,3,Solitary,Halictidae,Lasioglossum,1.24,0.9,,
3Plaz43,0022-08-02,3,Plaza,natural,47.397565,-117.57463,4,Solitary,Halictidae,Lasioglossum,1.24,0.89,,
3SH13,0022-07-27,3,Smoot,natural,46.82218897,-117.237749,1,Solitary,Halictidae,Lasioglossum,1.7,1.09,*Silas check. Keys out to lasioglossum but has yellow legs,*Silas check. Keys out to lasioglossum but has yellow legs
3SH22,0022-07-08,2,Smoot ,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Lasioglossum,1.59,1.22,,
3SH23,0022-07-27,3,Smoot,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Lasioglossum,2.68,2.08,,
3SH43,0022-07-27,3,Smoot,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Lasioglossum,2.61,2.12,,
3Span22,0022-07-06,2,Spangle,natural,47.397378,-117.488876,2,Solitary,Halictidae,Lasioglossum,1.58,1.02,,
3Span43,0022-08-02,3,Spangle,natural,47.397378,-117.488876,4,Solitary,Halictidae,Lasioglossum,1.27,0.94,,
40SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Lasioglossum,1.8,1.19,,
41SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Lasioglossum,1.95,1.21,,
42SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Lasioglossum,2.1,1.3,,
4Aso33,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,3,Solitary,Halictidae,Lasioglossum,2.15,1.52,*Same as 3SH13,*Same as 3SH13
4Chp13,0022-07-25,3,Chipman1,semi,46.721549,-117.153,1,Solitary,Halictidae,Lasioglossum,1.53,1.07,,
4Ckk11,0022-06-07,1,Clark2,natural,46.835963,-117.220154,1,Solitary,Halictidae,Lasioglossum,1.33,0.94,,
4Hut11,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Lasioglossum,1.84,1.26,,
4Hut12,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Lasioglossum,1.57,1.36,,
4Hut22,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,2,Solitary,Halictidae,Lasioglossum,1.54,1.24,,
4Hut31,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,2.5,2.12,,
4Hut32,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.48,1.19,,
4Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.19,0.72,,
4Kam31,0022-06-15,1,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Halictidae,Lasioglossum,1.75,1.35,,
4Kam33,0022-07-19,3,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Halictidae,Lasioglossum,1.19,0.81,,
4Plaz13,0022-08-02,3,Plaza,natural,47.397565,-117.57463,1,Solitary,Halictidae,Lasioglossum,1.18,0.93,,
4Plaz33,0022-08-02,3,Plaza,natural,47.397565,-117.57463,3,Solitary,Halictidae,Lasioglossum,1.36,0.95,,
4SH22,0022-07-08,2,Smoot ,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Lasioglossum,1.42,1.19,,
4SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Lasioglossum,1.86,1.37,,
4Span22,0022-07-06,2,Spangle,natural,47.397378,-117.488876,2,Solitary,Halictidae,Lasioglossum,1.53,1.08,,
4Span33,0022-08-02,3,Spangle,natural,47.397378,-117.488876,3,Solitary,Halictidae,Lasioglossum,2.62,1.99,,
53Aso42,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,2.05,1.39,,
54Aso42,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,2.09,1.4,,
55Aso42,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,2.06,1.47,,
56Aso42,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.91,1.39,,
57Aso42,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,2.02,1.41,,
5Aso33,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,3,Solitary,Halictidae,Lasioglossum,1.21,0.8,,
5Chp12,0022-07-05,2,Chipman1,semi,46.721549,-117.153,1,Solitary,Halictidae,Lasioglossum,1.41,1.11,,
5Ck13,0022-07-26,3,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Halictidae,Lasioglossum,1.34,0.97,Abdomen missing,"Abdomen missing, incorrect measurements?"
5Ckk11,0022-06-07,1,Clark2,natural,46.835963,-117.220154,1,Solitary,Halictidae,Lasioglossum,1.34,0.94,,
5Hut11,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Lasioglossum,1.75,1.28,,
5Hut12,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Lasioglossum,1.48,1.25,,
5Hut22,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,2,Solitary,Halictidae,Lasioglossum,1.38,1.03,,
5Hut23,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,2,Solitary,Halictidae,Lasioglossum,1.1,0.63,,
5Hut32,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.47,1.04,,
5Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.32,1,,
5Plaz13,0022-08-02,3,Plaza,natural,47.397565,-117.57463,1,Solitary,Halictidae,Lasioglossum,1.34,0.8,,
5Plaz23,0022-08-02,3,Plaza,natural,47.397565,-117.57463,2,Solitary,Halictidae,Lasioglossum,1.17,0.89,,
5SH13,0022-07-27,3,Smoot,natural,46.82218897,-117.237749,1,Solitary,Halictidae,Lasioglossum,2.5,1.88,,
5SH22,0022-07-08,2,Smoot ,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Lasioglossum,1.57,1.17,,
5SH41,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,4,Solitary,Halictidae,Lasioglossum,1.69,1.4,,
5Span22,0022-07-06,2,Spangle,natural,47.397378,-117.488876,2,Solitary,Halictidae,Lasioglossum,1.57,1.2,,
61Aso42,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.99,1.51,,
62Aso42,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,2.39,1.62,,
63Aso42,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,2.14,1.51,,
63Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Lasioglossum,1.78,1.19,,
64Aso42,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,2.42,1.85,,
64Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Lasioglossum,1.61,1.27,,
66Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Lasioglossum,1.64,1.14,,
67Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Lasioglossum,1.81,1.11,,
68Aso42,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.99,1.27,,
68Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Lasioglossum,1.48,1.12,,
69Aso42,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.46,1.16,,
69Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Lasioglossum,1.92,1.27,,
6Aso33,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,3,Solitary,Halictidae,Lasioglossum,1.25,0.85,,missing abdomen
6Chp21,0022-06-02,1,Chipman1,semi,46.721549,-117.153,2,Solitary,Halictidae,Lasioglossum,1.67,1.35,,
6Ck13,0022-07-26,3,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Halictidae,Lasioglossum,1.24,0.83,,
6Ck42,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Lasioglossum,1.59,1.18,,
6Hut12,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Lasioglossum,1.55,1.21,,
6Hut22,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,2,Solitary,Halictidae,Lasioglossum,1.41,1.24,,
6Hut31,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.45,1.03,Abdomen missing,Abdomen missing
6Hut32,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.48,1.08,,
6Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.46,1.26,,
6Hut43,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.66,1.03,,
6Kam12,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Halictidae,Lasioglossum,2.62,1.97,,
6Kam31,0022-06-15,1,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Halictidae,Lasioglossum,1.98,1.5,,
6Kam42,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Halictidae,Lasioglossum,1.48,1.07,,
6Kam43,0022-07-19,3,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Halictidae,Lasioglossum,2.74,2.13,,
6Plaz13,0022-08-02,3,Plaza,natural,47.397565,-117.57463,1,Solitary,Halictidae,Lasioglossum,1.14,0.77,,
6Plaz23,0022-08-02,3,Plaza,natural,47.397565,-117.57463,2,Solitary,Halictidae,Lasioglossum,1.52,1.13,,
6SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Lasioglossum,1.76,1.39,,
6SH41,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,4,Solitary,Halictidae,Lasioglossum,1.91,1.16,,
6Span13,0022-08-02,3,Spangle,natural,47.397378,-117.488876,1,Solitary,Halictidae,Lasioglossum,1.18,0.79,,
6Span33,0022-08-02,3,Spangle,natural,47.397378,-117.488876,3,Solitary,Halictidae,Lasioglossum,1.21,0.79,,
70Aso42,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,2.04,1.4,,
70Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Lasioglossum,1.8,1.24,,
71Aso42,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,2.04,1.31,,
72Aso42,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.6,1.18,,
72Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Lasioglossum,1.76,1.06,,
73Aso42,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.48,1.03,,
73Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Lasioglossum,1.82,1.13,,
74Aso42,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.5,1.16,,
74Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Lasioglossum,1.97,1.28,,
76Aso42,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.28,0.88,,
76Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Lasioglossum,1.27,0.94,,
77Aso42,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.34,0.93,,
77Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Lasioglossum,1.5,1.15,,
7Aso33,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,3,Solitary,Halictidae,Lasioglossum,1.39,0.89,,
7Chp41,0022-06-02,1,Chipman1,semi,46.721549,-117.153,4,Solitary,Halictidae,Lasioglossum,1.68,1.26,,
7Hut11,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Lasioglossum,1.56,1.32,,
7Hut12,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Lasioglossum,1.46,1.09,,
7Hut22,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,2,Solitary,Halictidae,Lasioglossum,1.24,0.94,,
7Hut32,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.28,1.01,,
7Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.6,1.31,,
7Span13,0022-08-02,3,Spangle,natural,47.397378,-117.488876,1,Solitary,Halictidae,Lasioglossum,1.31,0.87,,
7Span33,0022-08-02,3,Spangle,natural,47.397378,-117.488876,3,Solitary,Halictidae,Lasioglossum,1.32,0.92,,
8Aso22,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,2,Solitary,Halictidae,Lasioglossum,2.44,1.99,,
8Aso33,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,3,Solitary,Halictidae,Lasioglossum,1.24,0.82,Silas Checked,
8Chp12,0022-07-05,2,Chipman1,semi,46.721549,-117.153,1,Solitary,Halictidae,Lasioglossum,1.58,1.21,,
8Hut12,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Lasioglossum,1.48,1.1,,
8Hut32,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.32,1,,
8Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.55,1.29,,
8Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.43,1.06,,
8Kam12,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Halictidae,Lasioglossum,1.76,1.36,,
8Plaz13,0022-08-02,3,Plaza,natural,47.397565,-117.57463,1,Solitary,Halictidae,Lasioglossum,1.19,0.88,,
8Span13,0022-08-02,3,Spangle,natural,47.397378,-117.488876,1,Solitary,Halictidae,Lasioglossum,1.26,0.96,,
8Span33,0022-08-02,3,Spangle,natural,47.397378,-117.488876,3,Solitary,Halictidae,Lasioglossum,1.29,0.93,,
9Aso12,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,1,Solitary,Halictidae,Lasioglossum,1.43,0.95,,
9Aso22,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,2,Solitary,Halictidae,Lasioglossum,2.35,1.62,,
9Aso33,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,3,Solitary,Halictidae,Lasioglossum,1.29,0.86,,
9Ck12,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Halictidae,Lasioglossum,1.65,1.11,,
9Hut12,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Lasioglossum,1.59,1.23,"head missing, recovered","head missing, recovered"
9Hut22,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,2,Solitary,Halictidae,Lasioglossum,1.58,1.23,"head missing, recovered","head missing, recovered"
9Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.45,1.12,,
9Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.15,0.78,,
9Kam31,0022-06-15,1,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Halictidae,Lasioglossum,1.71,1.36,,
9Plaz13,0022-08-02,3,Plaza,natural,47.397565,-117.57463,1,Solitary,Halictidae,Lasioglossum,1.37,1.19,,
9Span13,0022-08-02,3,Spangle,natural,47.397378,-117.488876,1,Solitary,Halictidae,Lasioglossum,1.2,0.77,,
9Span33,0022-08-02,3,Spangle,natural,47.397378,-117.488876,3,Solitary,Halictidae,Lasioglossum,1.47,1.15,,
11Aso31,0022-06-08,1,Asotin,natural,46.26055038,-117.29982,3,Solitary,Halictidae,Lasioglossum,1.52,1.14,,
7Aso31,0022-06-08,1,Asotin,natural,46.26055038,-117.29982,3,Solitary,Halictidae,Lasioglossum,1.49,1.14,,
17Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Nomada,2.1,1.2,,
2Plaz42,0022-07-06,2,Plaza,natural,47.397565,-117.57463,4,Solitary,Halictidae,Nomia,3.93,3.14,,
3Plaz42,0022-07-06,2,Plaza,natural,47.397565,-117.57463,4,Solitary,Halictidae,Nomia,3.8,2.77,,
15SH41,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,4,Solitary,Halictidae,Sphecodes,1.72,1.09,,
18Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Sphecodes,2.14,1.42,,
19Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Sphecodes,2.49,1.76,,
1Hut32,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Sphecodes,1.5,0.94,,
1Kam32,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Halictidae,Sphecodes,2.55,1.84,,
20Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Sphecodes,2.15,1.27,,
25Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Sphecodes,2.11,1.55,,
25SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Sphecodes,1.58,1.26,,
26Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Sphecodes,1.47,0.96,,
2Ck32,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,3,Solitary,Halictidae,Sphecodes,2.54,1.62,,
3Ckk22,0022-06-27,2,Clark2,natural,46.835963,-117.220154,2,Solitary,Halictidae,Sphecodes,1.44,0.88,,
3Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Sphecodes,1.56,0.96,,
43SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Sphecodes,1.62,1.37,,
4Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Sphecodes,1.34,0.86,,
5Aso41,0022-06-08,1,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Sphecodes,2.02,1.47,,
8SH41,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,4,Solitary,Halictidae,Sphecodes,1.58,1.24,,
1Plaz33,0022-08-02,3,Plaza,natural,47.397565,-117.57463,3,Solitary,Megachilidae,Anthidium,2.31,1.71,sp: manicatum,sp: manicatum
2Kam42,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Megachilidae,Anthidium,2.16,1.8,,
77Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Megachilidae,Hoplitis,1.71,1.2,,
1Ck22,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,2,Solitary,Megachilidae,Megachile,4.24,3.69,,
2Hut23,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,2,Solitary,Megachilidae,Megachile,2.41,2.29,,
2Kam43,0022-07-19,3,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Megachilidae,Megachile,4.09,3.16,,
30Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Megachilidae,Megachile,4.09,2.96,,
6Kam33,0022-07-19,3,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Megachilidae,Megachile,3.07,2.08,,
14Ckk21,0022-06-07,1,Clark2,natural,46.835963,-117.220154,2,Solitary,Megachilidae,Osmia,2.65,1.99,,
1Chpp23,0022-07-25,3,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Megachilidae,Osmia,1.84,1.27,,
1Kam22,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Megachilidae,Osmia,3.99,3.38,,
1Kam31,0022-06-15,1,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Megachilidae,Osmia,2.99,2.01,,
1Plaz31,0022-06-09,1,Plaza,natural,47.397565,-117.57463,3,Solitary,Megachilidae,Osmia,2.38,1.69,,
24SH41,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,4,Solitary,Megachilidae,Osmia,2.89,2.05,,
2Kam12,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Megachilidae,Osmia,2.79,2.22,,
2Plaz21,0022-06-09,1,Plaza,natural,47.397565,-117.57463,2,Solitary,Megachilidae,Osmia,2.63,1.86,,
38Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Megachilidae,Osmia,2.44,1.86,,
3Ckk12,0022-06-27,2,Clark2,natural,46.835963,-117.220154,1,Solitary,Megachilidae,Osmia,2.35,1.8,,
4Aso41,0022-06-08,1,Asotin,natural,46.26055038,-117.29982,4,Solitary,Megachilidae,Osmia,2.86,2.14,,
4Ck11,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Megachilidae,Osmia,2.98,1.93,,
4Kam32,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Megachilidae,Osmia,3.27,2.54,,
4Plaz21,0022-06-09,1,Plaza,natural,47.397565,-117.57463,2,Solitary,Megachilidae,Osmia,2.49,1.75,,
5Ckk22,0022-06-27,2,Clark2,natural,46.835963,-117.220154,2,Solitary,Megachilidae,Osmia,2.23,1.45,,
65Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Megachilidae,Osmia,2.26,1.62,,
6Ckk11,0022-06-07,1,Clark2,natural,46.835963,-117.220154,1,Solitary,Megachilidae,Osmia,3.24,2.43,,
7Ckk41,0022-06-07,1,Clark2,natural,46.835963,-117.220154,4,Solitary,Megachilidae,Osmia,2.28,1.67,,
7Kam43,0022-07-19,3,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Megachilidae,Osmia,3.84,2.73,,
9Chpp31,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Megachilidae,Osmia,1.97,1.27,,
