date,period,site,land_type,latitude,longitude,transect,morphogroup,family,genus,head_width,intertegular_space,in_canola,subgenus,species
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,3.22,2.07,no,NA,NA
2022-06-28,Peak-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,2.74,1.91,no,NA,NA
2022-06-27,Peak-Bloom,Clark2,natural,46.835963,-117.220154,1,Solitary,Apidae,Nomada,2.5,1.61,no,NA,NA
2022-06-07,Pre-Bloom,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,2.16,1.27,no,NA,NA
2022-06-27,Peak-Bloom,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,2.6,1.69,no,NA,NA
2022-06-07,Pre-Bloom,Clark2,natural,46.835963,-117.220154,4,Solitary,Apidae,Nomada,2.11,1.32,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Apidae,Nomada,3.07,1.77,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Apidae,Nomada,3.29,2.24,no,NA,NA
2022-07-20,Post-Bloom,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Apidae,Nomada,2.44,2.02,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Apidae,Nomada,3.34,2.02,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Apidae,Nomada,3.31,2.18,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Apidae,Nomada,2.16,1.31,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Apidae,Nomada,2.2,1.34,no,NA,NA
2022-07-27,Post-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Apidae,Nomada,2.81,1.85,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,4,Solitary,Apidae,Nomada,2.57,1.58,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Apidae,Nomada,2.69,1.74,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Apidae,Nomada,2.72,1.9,no,NA,NA
2022-07-21,Post-Bloom,Asotin,natural,46.26055038,-117.29982,3,Solitary,Apidae,Nomada,2.62,1.57,no,NA,NA
2022-06-08,Pre-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Apidae,Nomada,3.5,2.35,no,NA,NA
2022-07-21,Post-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Apidae,Nomada,2.41,1.37,no,NA,NA
2022-06-02,Pre-Bloom,Chipman1,semi,46.721549,-117.153,4,Solitary,Apidae,Nomada,1.74,1.07,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,2.19,1.28,no,NA,NA
2022-06-07,Pre-Bloom,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,2.06,1.22,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Apidae,Nomada,2.31,1.51,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Apidae,Nomada,3.42,2.13,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Apidae,Nomada,3.5,2.36,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Apidae,Nomada,2.75,1.74,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Apidae,Nomada,2.72,1.86,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Nomada,2.13,1.21,no,NA,NA
2022-07-21,Post-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Apidae,Nomada,2.36,1.32,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,2.31,1.29,no,NA,NA
2022-06-07,Pre-Bloom,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,1.98,1.27,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Apidae,Nomada,2.08,1.1,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,2.24,1.18,no,NA,NA
2022-06-07,Pre-Bloom,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,2.09,1.29,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Apidae,Nomada,2.41,1.3,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Apidae,Nomada,2.19,1.43,no,NA,NA
2022-06-08,Pre-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Apidae,Nomada,2.42,1.53,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,1.82,0.97,no,NA,NA
2022-06-07,Pre-Bloom,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,2.6,1.68,no,NA,NA
2022-06-02,Pre-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Nomada,1.55,0.91,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,2.1,1.15,no,NA,NA
2022-06-07,Pre-Bloom,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,2.35,1.52,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Nomada,1.97,1.06,no,NA,NA
2022-06-07,Pre-Bloom,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,2.57,1.75,no,NA,NA
2022-06-07,Pre-Bloom,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Nomada,2.47,1.46,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,1,Solitary,Colletidae,Colletes,2.71,1.82,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Colletidae,Colletes,2.94,2.13,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Colletidae,Colletes,2.89,2.18,no,NA,NA
2022-07-19,Post-Bloom,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Colletidae,Colletes,2.92,2.19,no,NA,NA
2022-07-05,Peak-Bloom,Chipman1,semi,46.721549,-117.153,1,Solitary,Colletidae,Colletes,2.9,2.28,no,NA,NA
2022-06-28,Peak-Bloom,Clark1,semi,46.82942655,-117.1411106,2,Solitary,Colletidae,Hylaeus,1.35,1.03,no,NA,NA
2022-07-07,Peak-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Colletidae,Hylaeus,1.25,1.01,no,NA,NA
2022-07-06,Peak-Bloom,Spangle,natural,47.397378,-117.488876,3,Solitary,Colletidae,Hylaeus,1.61,1.22,no,NA,NA
2022-07-06,Peak-Bloom,Spangle,natural,47.397378,-117.488876,4,Solitary,Colletidae,Hylaeus,1.66,1.31,no,NA,NA
2022-07-19,Post-Bloom,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Colletidae,Hylaeus,1.17,0.84,no,NA,NA
2022-06-27,Peak-Bloom,Clark2,natural,46.835963,-117.220154,3,Solitary,Colletidae,Hylaeus,1.33,1.01,no,NA,NA
2022-07-06,Peak-Bloom,Plaza,natural,47.397565,-117.57463,4,Solitary,Colletidae,Hylaeus,1.09,0.72,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Agapostemon,3.01,2.15,no,NA,NA
2022-07-19,Post-Bloom,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Halictidae,Agapostemon,2.77,1.87,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Halictidae,Dufourea,1.64,1.24,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Halictidae,Dufourea,1.75,1.4,no,NA,NA
2022-07-19,Post-Bloom,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Halictidae,Dufourea,2.06,1.58,no,NA,NA
2022-07-19,Post-Bloom,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Halictidae,Dufourea,2.19,1.74,no,NA,NA
2022-07-19,Post-Bloom,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Halictidae,Dufourea,2.3,1.62,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Halictidae,Dufourea,1.74,1.36,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Halictidae,Dufourea,1.69,1.12,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.89,1.31,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,1.75,1.22,no,NA,NA
2022-06-28,Peak-Bloom,Clark1,semi,46.82942655,-117.1411106,2,Solitary,Halictidae,Halictus,1.92,1.29,no,NA,NA
2022-06-07,Pre-Bloom,Clark2,natural,46.835963,-117.220154,2,Solitary,Halictidae,Halictus,2.59,1.58,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.77,1.2,no,NA,NA
2022-07-07,Peak-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,2.39,1.85,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,1.84,1.17,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,4,Solitary,Halictidae,Halictus,1.89,1.3,no,NA,NA
2022-06-07,Pre-Bloom,Clark2,natural,46.835963,-117.220154,2,Solitary,Halictidae,Halictus,2.52,1.46,no,NA,NA
2022-07-20,Post-Bloom,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Halictus,1.45,1.18,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.91,1.36,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,1.64,1.19,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.91,1.24,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,2.06,1.36,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,2,1.39,no,NA,NA
2022-08-02,Post-Bloom,Spangle,natural,47.397378,-117.488876,3,Solitary,Halictidae,Halictus,1.76,1.16,no,NA,NA
2022-08-02,Post-Bloom,Spangle,natural,47.397378,-117.488876,3,Solitary,Halictidae,Halictus,1.83,1.16,no,NA,NA
2022-06-08,Pre-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Halictus,2.45,1.93,no,NA,NA
2022-06-07,Pre-Bloom,Clark2,natural,46.835963,-117.220154,2,Solitary,Halictidae,Halictus,2.71,1.79,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.83,1.28,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.99,1.41,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.95,1.29,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,1.83,1.22,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,1,Solitary,Halictidae,Halictus,1.82,1.23,no,NA,NA
2022-07-06,Peak-Bloom,Spangle,natural,47.397378,-117.488876,1,Solitary,Halictidae,Halictus,2.53,1.9,no,NA,NA
2022-08-02,Post-Bloom,Spangle,natural,47.397378,-117.488876,1,Solitary,Halictidae,Halictus,2.16,1.4,no,NA,NA
2022-08-02,Post-Bloom,Spangle,natural,47.397378,-117.488876,2,Solitary,Halictidae,Halictus,2.01,1.3,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,1.49,1,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,1.88,1.25,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,4,Solitary,Halictidae,Halictus,1.75,1.32,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,1.93,1.3,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,3.21,2.06,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,2.05,2.13,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,1.92,1.31,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Halictidae,Halictus,3.13,1.81,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,2.98,1.78,no,NA,NA
2022-06-08,Pre-Bloom,Asotin,natural,46.26055038,-117.29982,2,Solitary,Halictidae,Halictus,1.98,1.12,no,NA,NA
2022-08-02,Post-Bloom,Plaza,natural,47.397565,-117.57463,3,Solitary,Halictidae,Halictus,1.6,1.15,no,NA,NA
2022-08-02,Post-Bloom,Spangle,natural,47.397378,-117.488876,1,Solitary,Halictidae,Halictus,1.75,1.2,no,NA,NA
2022-08-02,Post-Bloom,Spangle,natural,47.397378,-117.488876,2,Solitary,Halictidae,Halictus,1.73,1.14,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,3.26,1.98,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,3.1,1.92,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,2.85,1.68,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,2.74,1.65,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Halictus,3.3,2.1,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,1.97,1.31,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,2,1.48,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,1.83,1.3,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Halictus,2,1.5,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Halictidae,Halictus,2.04,1.24,no,NA,NA
2022-08-02,Post-Bloom,Plaza,natural,47.397565,-117.57463,2,Solitary,Halictidae,Halictus,1.85,1.21,no,NA,NA
2022-07-08,Peak-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,2.73,2.19,no,NA,NA
2022-07-27,Post-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,1.8,1.16,no,NA,NA
2022-08-02,Post-Bloom,Spangle,natural,47.397378,-117.488876,1,Solitary,Halictidae,Halictus,1.68,1.14,no,NA,NA
2022-08-02,Post-Bloom,Spangle,natural,47.397378,-117.488876,2,Solitary,Halictidae,Halictus,1.84,1.14,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.7,1.67,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.61,1.65,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,2.07,1.42,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.42,1.5,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.6,1.61,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,4,Solitary,Halictidae,Halictus,2.44,1.31,no,NA,NA
2022-07-20,Post-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.55,0.87,no,NA,NA
2022-07-27,Post-Bloom,Smoot,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,2.52,1.53,no,NA,NA
2022-07-27,Post-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,1.65,1.07,no,NA,NA
2022-08-02,Post-Bloom,Spangle,natural,47.397378,-117.488876,1,Solitary,Halictidae,Halictus,1.77,1.03,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.3,1.32,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.54,1.58,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.17,1.27,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.27,1.47,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.66,1.58,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.41,1.48,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.2,1.32,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.57,1.65,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.49,1.44,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.7,1.67,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,2,Solitary,Halictidae,Halictus,2.71,1.64,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,4,Solitary,Halictidae,Halictus,2.51,1.51,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Halictus,2.6,1.57,no,NA,NA
2022-07-20,Post-Bloom,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Halictus,2.38,1.36,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.96,1.33,no,NA,NA
2022-07-20,Post-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.7,1.13,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Halictidae,Halictus,1.69,1.35,no,NA,NA
2022-07-06,Peak-Bloom,Plaza,natural,47.397565,-117.57463,4,Solitary,Halictidae,Halictus,2.39,1.87,no,NA,NA
2022-07-27,Post-Bloom,Smoot,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,2.51,1.54,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,1.94,1.25,no,NA,NA
2022-08-02,Post-Bloom,Spangle,natural,47.397378,-117.488876,1,Solitary,Halictidae,Halictus,1.66,1.03,no,NA,NA
2022-08-02,Post-Bloom,Spangle,natural,47.397378,-117.488876,3,Solitary,Halictidae,Halictus,1.89,1.2,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.6,1.57,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.5,1.5,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.46,1.47,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.66,1.71,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.46,1.57,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.49,1.6,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.42,1.5,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.57,1.6,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.58,1.56,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.56,1.53,no,NA,NA
2022-06-08,Pre-Bloom,Asotin,natural,46.26055038,-117.29982,3,Solitary,Halictidae,Halictus,2.48,1.93,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,4,Solitary,Halictidae,Halictus,2.48,1.39,no,NA,NA
2022-06-28,Peak-Bloom,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Halictidae,Halictus,2.64,1.57,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Halictus,2,1.3,no,NA,NA
2022-07-20,Post-Bloom,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Halictus,1.95,1.25,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.96,1.27,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Halictidae,Halictus,1.65,1.34,no,NA,NA
2022-07-06,Peak-Bloom,Plaza,natural,47.397565,-117.57463,4,Solitary,Halictidae,Halictus,2.47,1.87,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,1.45,1.12,no,NA,NA
2022-07-08,Peak-Bloom,Smoot,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,2.68,2.03,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.73,1.7,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.28,1.4,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.51,1.6,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.6,1.45,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.31,1.39,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Halictus,2.02,1.36,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.41,1.47,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Halictus,1.87,1.34,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.57,1.62,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,4,Solitary,Halictidae,Halictus,2.27,1.37,no,NA,NA
2022-06-28,Peak-Bloom,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Halictidae,Halictus,1.99,1.35,no,NA,NA
2022-07-20,Post-Bloom,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Halictus,1.7,0.94,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,2,1.36,no,NA,NA
2022-07-20,Post-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.77,1.13,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,1.87,1.29,no,NA,NA
2022-07-08,Peak-Bloom,Smoot,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,2.7,2.1,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.61,1.52,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,4,Solitary,Halictidae,Halictus,2.39,1.41,no,NA,NA
2022-06-28,Peak-Bloom,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Halictidae,Halictus,2.55,1.34,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Halictus,2,1.54,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.77,1.1,no,NA,NA
2022-07-20,Post-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.52,0.99,no,NA,NA
2022-07-05,Peak-Bloom,Chipman1,semi,46.721549,-117.153,1,Solitary,Halictidae,Halictus,1.82,1.5,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,4,Solitary,Halictidae,Halictus,2.7,1.6,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Halictus,2.54,2.06,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.73,1.13,no,NA,NA
